row_id,phrase_score
462,-0.9313
463,0.7259
464,0.9484
465,0.7259
466,0.0
467,0.0
468,0.0
469,-0.8126
470,-0.2263
471,0.2023
472,0.743
473,0.9598
474,0.9766
475,0.7572
476,-0.7543
477,0.9371
478,-0.8194
479,0.0
480,0.0
481,0.8885
482,0.8885
483,0.9576
484,0.4939
485,0.0
486,0.9859
487,0.9859
488,0.9859
489,0.0
490,0.0
491,0.0
492,-0.6808
493,0.0
494,0.8625
495,0.8625
496,-0.9042
497,0.8402
498,-0.2755
499,-0.2755
500,0.0
501,-0.4497
502,-0.6956
503,-0.7876
504,0.0
505,-0.7876
506,-0.7351
507,-0.9407
508,0.954
509,0.9618
510,0.9618
511,0.6124
512,0.6124
513,0.0
514,0.0
515,-0.9437
516,0.0
517,0.34
518,-0.1779
519,-0.891
520,-0.1779
521,0.0
522,0.8888
523,0.8888
524,-0.5106
525,-0.6808
526,0.6908
527,0.1779
528,0.0
529,-0.9022
530,-0.5267
531,-0.5267
532,-0.7906
533,-0.7906
534,0.6124
535,0.6124
536,0.9011
537,0.9153
538,0.8793
539,0.9153
540,-0.8225
541,-0.8225
542,-0.961
543,-0.961
544,0.0
545,0.031
546,0.031
547,0.031
548,-0.8999
549,-0.8999
550,-0.8999
551,0.0
552,-0.9022
553,0.7506
554,-0.9894
555,-0.2263
556,-0.0218
557,-0.0218
558,-0.0218
559,0.0516
560,0.0
561,0.1779
562,-0.9231
563,-0.7964
564,-0.7964
565,-0.7964
566,-0.6597
567,0.9426
568,0.8885
569,0.0
570,-0.8689
571,-0.8689
572,0.0
573,0.0
574,0.0
575,0.9325
576,0.9325
577,0.9325
578,-0.5106
579,0.09
580,0.09
581,-0.5023
582,0.0
583,-0.1531
584,-0.1531
585,-0.1531
586,-0.7783
587,0.0772
588,0.0772
589,-0.963
590,-0.97
591,-0.97
592,-0.807
593,-0.9701
594,0.0
595,0.0
596,0.9022
597,0.9022
598,0.7869
599,0.3167
600,0.7869
601,0.9559
602,0.9559
603,-0.7783
604,0.7941
605,-0.743
606,0.7964
607,0.7964
608,-0.5023
609,0.1154
610,0.1154
611,0.9787
612,0.9787
613,0.9731
614,0.7845
615,0.8957
616,0.8957
617,0.8957
618,0.0
619,0.0
620,0.0
621,0.0
622,0.0
623,-0.1406
624,-0.5719
625,-0.5719
626,-0.5719
627,0.5423
628,0.5423
629,-0.3612
630,0.0
631,-0.7351
632,-0.5994
633,0.9813
634,-0.7351
635,0.9682
636,0.0
637,-0.9109
638,0.9578
639,0.9578
640,0.9578
641,-0.9413
642,-0.9413
643,-0.9413
644,0.0
645,0.9559
646,0.0
647,0.0
648,0.0
649,0.7845
650,0.7845
651,0.0
652,0.0
653,0.7096
654,0.9869
655,0.0
656,0.0
657,-0.9792
658,-0.9792
659,0.0
660,-0.8271
661,0.0517
662,0.5106
663,-0.872
664,-0.8957
665,-0.8957
666,0.0
667,-0.8943
668,-0.9612
669,0.0
670,-0.3182
671,0.625
672,-0.8271
673,-0.8271
674,0.4939
675,0.4939
676,-0.2263
677,-0.2263
678,-0.9535
679,-0.9535
680,-0.631
681,0.3182
682,0.3182
683,-0.3818
684,0.5106
685,0.0
686,0.0
687,0.9493
688,-0.9889
689,-0.9022
690,-0.9889
691,-0.7269
692,0.3612
693,0.7264
694,-0.2625
695,-0.3619
696,0.3392
697,0.3392
698,0.0
699,0.0
700,-0.3182
701,-0.3182
702,0.7717
703,0.7783
704,0.7783
705,0.9231
706,0.9231
707,0.9231
708,-0.4891
709,-0.8049
710,-0.8049
711,0.0
712,0.9851
713,0.0
714,0.9612
715,0.9612
716,0.7096
717,0.4939
718,-0.9468
719,0.0
720,0.884
721,-0.2263
722,-0.2263
723,-0.2263
724,-0.8271
725,-0.8271
726,-0.8271
727,-0.8519
728,0.4754
729,0.836
730,0.836
731,0.836
732,0.0
733,-0.9878
734,0.0
735,0.0
736,0.4215
737,0.4215
738,-0.5267
739,-0.9081
740,-0.9815
741,-0.9815
742,-0.4891
743,-0.7966
744,0.0
745,0.0
746,0.8126
747,0.872
748,0.583
749,0.6097
750,0.2748
751,0.2748
752,-0.8834
753,-0.8834
754,0.0
755,0.0
756,-0.9595
757,-0.9595
758,-0.9595
759,-0.0276
760,-0.0276
761,-0.9878
762,0.9393
763,0.0
764,0.7077
765,0.7077
766,-0.9915
767,-0.9915
768,0.9831
769,0.9811
770,-0.8807
771,-0.8943
772,-0.9412
773,0.9783
774,0.2732
775,0.9451
776,0.8957
777,0.9948
778,0.9571
779,0.0
780,0.4939
781,0.0
782,0.9753
783,0.9859
784,0.4019
785,-0.5267
786,-0.5267
787,0.6357
788,0.6031
789,0.6357
790,0.0
791,0.0
792,-0.5267
793,-0.9081
794,-0.9081
795,-0.6124
796,-0.6124
797,-0.5905
798,-0.7506
799,0.3612
800,-0.5719
801,-0.5719
802,-0.7506
803,0.9538
804,0.0
805,0.9576
806,-0.0516
807,-0.0516
808,0.0
809,0.0
810,0.7845
811,0.9186
812,0.9186
813,-0.765
814,0.9422
815,0.9601
816,-0.8213
817,0.8402
818,0.0
819,0.0
820,-0.6808
821,-0.6808
822,0.8689
823,0.9696
824,0.8689
825,0.9965
826,0.9965
827,0.6137
828,0.6137
829,0.9325
830,0.9325
831,0.9118
832,0.9118
833,-0.3422
834,0.9664
835,0.0
836,-0.6757
837,-0.6757
838,0.0
839,0.4767
840,-0.8271
841,-0.8271
842,0.7624
843,0.4939
844,0.875
845,0.7646
846,-0.9723
847,-0.9723
848,-0.9723
849,0.0
850,-0.9726
851,0.0
852,-0.1027
853,-0.1027
854,0.864
855,0.1646
856,0.864
857,0.5719
858,-0.9169
859,-0.9169
860,0.0
861,-0.7783
862,0.8126
863,0.8126
864,0.0
865,0.0
866,-0.6486
867,0.8481
868,-0.4581
869,0.722
870,0.9567
871,0.9559
872,0.9559
873,0.9393
874,0.5267
875,0.0
876,0.0
877,0.7285
878,0.5267
879,0.5667
880,-0.9606
881,-0.9802
882,-0.6808
883,-0.6808
884,-0.6808
885,0.7351
886,0.3818
887,-0.8402
888,0.7351
889,0.7351
890,0.7351
891,0.296
892,0.9393
893,0.8271
894,-0.9694
895,-0.296
896,-0.1568
897,0.3612
898,0.0
899,0.0
900,0.7227
901,0.8289
902,0.7227
903,-0.296
904,-0.296
905,-0.296
906,0.296
907,0.0
908,-0.3612
909,0.7158
910,0.7158
911,0.9477
912,0.9477
913,-0.4019
914,0.0
915,0.9349
916,0.0
917,0.8271
918,0.9233
919,0.8263
920,0.8201
921,0.6808
922,0.9022
923,0.9001
924,0.9001
925,-0.296
926,-0.296
927,0.0
928,-0.296
929,0.0
930,0.0
931,0.0
932,0.0
933,0.6862
934,-0.5719
935,0.8807
936,-0.9274
937,-0.9274
938,-0.9274
939,0.3282
940,0.0
941,-0.3506
942,0.9364
943,0.9364
944,0.0
945,-0.2732
946,0.0
947,-0.8934
948,-0.9022
949,0.0
950,0.9132
951,0.888
952,0.0
953,-0.9991
954,-0.608
955,-0.9798
956,0.9738
957,0.4767
958,-0.9919
959,-0.9916
960,-0.7351
961,-0.5574
962,0.0516
963,0.9482
964,-0.8074
965,0.9796
966,-0.695
967,-0.695
968,0.1531
969,0.1531
970,0.1531
971,-0.8519
972,-0.8519
973,0.8271
974,0.0
975,0.7929
976,0.0
977,-0.0772
978,0.8507
979,0.938
980,0.8201
981,0.5719
982,0.5719
983,-0.7964
984,-0.7964
985,-0.7964
986,0.7964
987,0.6486
988,-0.5789
989,-0.5789
990,-0.8271
991,-0.8271
992,-0.872
993,0.8013
994,0.908
995,0.8447
996,0.9673
997,0.0
998,0.0
999,-0.9963
1000,0.8069
1001,-0.9382
1002,0.9274
1003,0.9274
1004,0.9274
1005,0.4767
1006,0.0
1007,0.0
1008,-0.9919
1009,0.7964
1010,0.7964
1011,0.8589
1012,0.8589
1013,-0.25
1014,-0.9886
1015,0.1779
1016,0.2805
1017,0.7096
1018,-0.7774
1019,0.2235
1020,0.8333
1021,0.6956
1022,0.0
1023,0.0
1024,0.7615
1025,-0.3612
1026,-0.3612
1027,0.0
1028,-0.7269
1029,-0.7269
1030,-0.7269
1031,-0.25
1032,-0.25
1033,0.0
1034,0.8126
1035,0.8126
1036,0.0
1037,0.0
1038,0.0
1039,-0.9865
1040,0.9517
1041,0.9517
1042,0.8013
1043,-0.9697
1044,0.4767
1045,0.8069
1046,0.25
1047,0.9764
1048,0.9827
1049,0.6124
1050,0.8435
1051,0.8435
1052,0.0
1053,0.0
1054,0.0
1055,-0.9578
1056,0.8727
1057,0.7738
1058,0.4201
1059,0.0
1060,-0.2263
1061,0.0
1062,0.0
1063,0.9517
1064,0.0516
1065,0.0
1066,-0.6249
1067,-0.6249
1068,-0.5286
1069,-0.5286
1070,-0.7351
1071,0.6154
1072,0.5807
1073,0.6154
1074,-0.8338
1075,-0.6808
1076,-0.6808
1077,-0.6808
1078,0.0
1079,0.9081
1080,0.9081
1081,0.9081
1082,-0.9545
1083,0.9813
1084,0.9825
1085,0.9468
1086,0.0
1087,0.7876
1088,0.7876
1089,0.7876
1090,0.6369
1091,0.4019
1092,0.4019
1093,-0.6542
1094,-0.6542
1095,0.296
1096,0.872
1097,0.0
1098,0.891
1099,0.979
1100,0.0
1101,0.9813
1102,0.0
1103,0.0
1104,0.0
1105,-0.2406
1106,-0.8519
1107,-0.8519
1108,0.8126
1109,0.0
1110,-0.8807
1111,0.9676
1112,0.7845
1113,0.875
1114,0.875
1115,-0.5994
1116,0.4215
1117,-0.296
1118,0.875
1119,-0.296
1120,-0.7691
1121,-0.9545
1122,-0.9545
1123,0.7402
1124,0.9587
1125,0.0
1126,0.0
1127,-0.7579
1128,-0.7579
1129,-0.7579
1130,0.5719
1131,0.7402
1132,0.0
1133,0.0
1134,0.0
1135,0.9814
1136,-0.8271
1137,0.9421
1138,0.9421
1139,0.0
1140,0.4678
1141,-0.9866
1142,0.7259
1143,0.9233
1144,-0.9938
1145,-0.9946
1146,-0.995
1147,0.9274
1148,0.9274
1149,0.9274
1150,0.5267
1151,-0.5719
1152,-0.2263
1153,0.0015
1154,0.802
1155,-0.9698
1156,0.5743
1157,0.944
1158,-0.4404
1159,-0.5719
1160,-0.5267
1161,-0.9493
1162,0.0
1163,-0.9735
1164,-0.5719
1165,-0.8481
1166,-0.9744
1167,-0.7964
1168,-0.7964
1169,0.6124
1170,0.944
1171,0.944
1172,0.0
1173,-0.9022
1174,0.0
1175,0.0
1176,0.9976
1177,0.9974
1178,0.0
1179,0.7184
1180,0.9927
1181,0.9926
1182,0.9926
1183,0.0
1184,0.0
1185,0.4215
1186,0.9366
1187,0.9366
1188,0.8789
1189,-0.745
1190,-0.9306
1191,0.8402
1192,0.8271
1193,-0.5423
1194,-0.875
1195,-0.802
1196,-0.9657
1197,-0.967
1198,-0.9545
1199,-0.967
1200,-0.6249
1201,-0.6249
1202,-0.6249
1203,0.9842
1204,-0.9403
1205,-0.9403
1206,-0.5719
1207,-0.5719
1208,0.0
1209,-0.6124
1210,-0.7391
1211,-0.8442
1212,-0.9313
1213,-0.8442
1214,-0.6808
1215,0.0
1216,0.0
1217,-0.5423
1218,-0.5423
1219,-0.5423
1220,-0.7351
1221,0.7351
1222,0.8225
1223,0.8225
1224,-0.3291
1225,0.9702
1226,-0.802
1227,-0.802
1228,-0.7579
1229,-0.7579
1230,0.9349
1231,0.9349
1232,0.9164
1233,0.9656
1234,0.9656
1235,-0.743
1236,-0.3291
1237,-0.3291
1238,-0.3291
1239,-0.9474
1240,-0.966
1241,-0.9553
1242,0.0062
1243,-0.9451
1244,-0.9451
1245,0.2263
1246,-0.9501
1247,-0.9726
1248,-0.9808
1249,-0.6626
1250,-0.4215
1251,0.0
1252,0.0
1253,0.0
1254,-0.6808
1255,-0.6808
1256,-0.7096
1257,-0.7096
1258,0.773
1259,0.773
1260,0.2213
1261,0.5267
1262,-0.9908
1263,-0.9787
1264,0.8555
1265,0.891
1266,0.8807
1267,0.8807
1268,0.9735
1269,0.9735
1270,0.6486
1271,0.0
1272,0.0
1273,0.0
1274,0.9934
1275,0.2732
1276,-0.7096
1277,0.7845
1278,0.7845
1279,-0.7579
1280,-0.7579
1281,-0.7579
1282,0.0
1283,0.0
1284,0.0
1285,0.0
1286,-0.6808
1287,0.8883
1288,0.8883
1289,-0.9493
1290,-0.9601
1291,-0.9601
1292,-0.9601
1293,0.9217
1294,0.9217
1295,0.9552
1296,0.9468
1297,0.8807
1298,0.9409
1299,-0.128
1300,0.0
1301,-0.9858
1302,-0.6597
1303,-0.5041
1304,-0.9187
1305,-0.9468
1306,-0.9468
1307,-0.9468
1308,-0.9081
1309,0.8202
1310,0.8595
1311,0.8515
1312,-0.9538
1313,0.9821
1314,0.9792
1315,0.8957
1316,0.8957
1317,-0.9253
1318,0.0772
1319,0.0772
1320,0.8462
1321,0.0
1322,0.0
1323,0.0
1324,-0.8243
1325,0.9845
1326,0.9837
1327,-0.3755
1328,-0.5719
1329,-0.128
1330,-0.7096
1331,-0.7096
1332,-0.7096
1333,-0.6808
1334,-0.9022
1335,0.8655
1336,0.9892
1337,0.0
1338,0.0
1339,0.0
1340,-0.9275
1341,-0.9253
1342,0.8462
1343,0.1027
1344,0.0772
1345,0.8957
1346,-0.8271
1347,-0.9658
1348,-0.9643
1349,-0.8271
1350,0.9837
1351,-0.1027
1352,0.0062
1353,0.6124
1354,-0.9493
1355,0.1484
1356,0.0
1357,0.0
1358,0.0
1359,-0.7783
1360,-0.7783
1361,0.128
1362,-0.765
1363,-0.765
1364,0.9186
1365,0.8573
1366,0.8573
1367,0.8573
1368,0.9186
1369,0.9186
1370,0.8957
1371,0.8481
1372,0.9966
1373,0.9966
1374,0.0
1375,0.4497
1376,0.4767
1377,0.8402
1378,0.8402
1379,0.7783
1380,0.7783
1381,0.7783
1382,-0.0186
1383,0.8957
1384,0.8957
1385,0.0
1386,0.0
1387,0.9753
1388,-0.9371
1389,-0.5719
1390,-0.024
1391,0.9371
1392,0.6675
1393,0.6675
1394,-0.3755
1395,0.2803
1396,0.5859
1397,0.5859
1398,0.5859
1399,0.8126
1400,0.8126
1401,-0.5719
1402,-0.5719
1403,0.9574
1404,0.8047
1405,0.6486
1406,0.872
1407,-0.9716
1408,-0.7564
1409,-0.0186
1410,0.0387
1411,0.0387
1412,-0.9153
1413,-0.9153
1414,-0.9545
1415,-0.4479
1416,-0.8727
1417,0.0757
1418,0.1994
1419,0.1501
1420,-0.5267
1421,-0.5267
1422,0.34
1423,0.0
1424,0.7765
1425,0.5225
1426,0.0
1427,0.0
1428,0.2732
1429,0.2732
1430,0.5267
1431,0.5267
1432,0.5267
1433,0.9392
1434,-0.6808
1435,-0.9545
1436,0.0
1437,0.0
1438,-0.5499
1439,-0.6486
1440,0.9936
1441,0.9936
1442,-0.4479
1443,-0.0186
1444,-0.5719
1445,-0.5719
1446,-0.7964
1447,-0.6705
1448,-0.9153
1449,-0.8885
1450,0.6249
1451,0.9237
1452,0.9237
1453,-0.1779
1454,0.0
1455,0.0
1456,-0.802
1457,0.7391
1458,0.7391
1459,-0.9459
1460,-0.9459
1461,-0.9459
1462,-0.8727
1463,-0.7845
1464,-0.5106
1465,-0.8641
1466,-0.0901
1467,0.9283
1468,0.9237
1469,0.8711
1470,-0.9274
1471,-0.8519
1472,0.9572
1473,0.7476
1474,0.9572
1475,-0.8519
1476,0.9978
1477,-0.25
1478,-0.1702
1479,-0.9432
1480,-0.9648
1481,-0.7351
1482,0.9186
1483,-0.9313
1484,-0.9403
1485,-0.9723
1486,0.0
1487,-0.9347
1488,-0.7069
1489,-0.882
1490,-0.9062
1491,0.4939
1492,-0.8885
1493,0.8625
1494,0.8625
1495,0.0
1496,0.6851
1497,0.6851
1498,0.6167
1499,0.0
1500,0.8251
1501,0.0
1502,-0.5927
1503,-0.5927
1504,0.25
1505,0.8674
1506,0.8674
1507,0.8674
1508,-0.7506
1509,-0.0772
1510,0.7096
1511,0.7096
1512,0.923
1513,0.9454
1514,0.6369
1515,-0.9361
1516,0.9517
1517,-0.4767
1518,-0.5719
1519,0.0
1520,-0.8422
1521,-0.8422
1522,0.9186
1523,-0.4019
1524,0.8832
1525,-0.2714
1526,-0.2714
1527,0.0517
1528,0.34
1529,0.0
1530,0.8346
1531,0.9864
1532,0.9629
1533,0.8519
1534,-0.296
1535,-0.9392
1536,-0.296
1537,-0.9493
1538,0.9863
1539,-0.9778
1540,-0.9526
1541,-0.5499
1542,-0.9349
1543,-0.0565
1544,-0.7826
1545,0.7774
1546,0.7774
1547,0.1154
1548,-0.4404
1549,0.2382
1550,-0.8519
1551,0.0
1552,0.5305
1553,0.8519
1554,-0.6366
1555,-0.7391
1556,-0.6808
1557,-0.7351
1558,-0.7003
1559,0.3818
1560,0.3818
1561,0.8625
1562,-0.6858
1563,0.8519
1564,-0.9796
1565,-0.8402
1566,0.9957
1567,0.9969
1568,0.9937
1569,-0.7579
1570,-0.7579
1571,0.8519
1572,0.8519
1573,0.8239
1574,0.8239
1575,0.0
1576,-0.0772
1577,-0.0772
1578,-0.0772
1579,-0.8271
1580,-0.743
1581,0.974
1582,0.6503
1583,0.785
1584,-0.5106
1585,-0.5106
1586,-0.5106
1587,0.3054
1588,-0.7579
1589,-0.5423
1590,0.3049
1591,0.6249
1592,0.6369
1593,-0.0772
1594,-0.0772
1595,-0.7351
1596,-0.7543
1597,-0.3818
1598,-0.3818
1599,0.8834
1600,0.8555
1601,0.8834
1602,-0.5423
1603,0.2299
1604,0.2299
1605,0.0
1606,-0.8126
1607,-0.8126
1608,-0.8126
1609,-0.6249
1610,-0.9125
1611,0.1531
1612,0.1531
1613,-0.3612
1614,-0.872
1615,-0.7351
1616,-0.7351
1617,-0.6808
1618,-0.6808
1619,-0.6808
1620,-0.9493
1621,-0.8462
1622,-0.8316
1623,0.9757
1624,0.9824
1625,-0.8519
1626,-0.9985
1627,-0.9964
1628,-0.9959
1629,-0.9201
1630,-0.9136
1631,-0.9201
1632,-0.9468
1633,-0.9022
1634,-0.93
1635,0.9824
1636,0.0
1637,0.0
1638,0.0
1639,0.0
1640,0.0
1641,0.6017
1642,0.6017
1643,0.8126
1644,-0.9908
1645,-0.9945
1646,0.9923
1647,-0.9442
1648,-0.984
1649,0.9397
1650,0.7351
1651,0.9136
1652,0.0
1653,0.9516
1654,0.4595
1655,0.8126
1656,0.5719
1657,-0.2323
1658,-0.9934
1659,-0.9934
1660,-0.5719
1661,-0.5719
1662,-0.765
1663,-0.6152
1664,-0.9921
1665,0.8885
1666,0.09
1667,-0.296
1668,0.9732
1669,0.8555
1670,0.9337
1671,0.9795
1672,0.6224
1673,0.9644
1674,-0.9231
1675,-0.9231
1676,-0.9231
1677,-0.8271
1678,-0.8271
1679,-0.8271
1680,0.9538
1681,0.9538
1682,0.9517
1683,-0.8402
1684,-0.9806
1685,-0.9744
1686,-0.9885
1687,-0.9413
1688,0.9678
1689,0.0
1690,-0.9413
1691,0.0
1692,0.0
1693,0.9234
1694,0.4215
1695,-0.8742
1696,0.6554
1697,0.6554
1698,-0.8338
1699,-0.9136
1700,0.9849
1701,0.9879
1702,0.9879
1703,0.0
1704,-0.9894
1705,0.9954
1706,0.9947
1707,0.9954
1708,-0.9274
1709,-0.9274
1710,-0.9274
1711,-0.9648
1712,-0.9468
1713,0.0
1714,0.0
1715,0.0
1716,0.0
1717,-0.9428
1718,-0.9209
1719,0.6808
1720,0.6808
1721,0.0129
1722,0.0129
1723,0.9693
1724,-0.8523
1725,-0.9929
1726,-0.9923
1727,-0.9891
1728,0.8625
1729,0.8625
1730,0.8625
1731,0.0
1732,-0.8295
1733,-0.8807
1734,0.9612
1735,-0.8523
1736,0.0
1737,-0.4789
1738,-0.3799
1739,0.9517
1740,0.9517
1741,0.0
1742,-0.7351
1743,0.0387
1744,0.0387
1745,0.872
1746,0.872
1747,0.872
1748,-0.7913
1749,-0.7913
1750,-0.7913
1751,-0.8442
1752,0.5267
1753,0.0
1754,0.0
1755,0.0
1756,0.0
1757,0.9837
1758,0.9864
1759,0.9837
1760,0.7536
1761,-0.8481
1762,0.0
1763,0.0
1764,-0.4767
1765,-0.4767
1766,0.0
1767,-0.5574
1768,0.0772
1769,0.0
1770,0.8481
1771,0.8481
1772,-0.7351
1773,-0.7351
1774,-0.7351
1775,-0.9953
1776,-0.9926
1777,-0.8271
1778,-0.4588
1779,-0.5106
1780,-0.6875
1781,-0.8625
1782,0.0
1783,-0.9927
1784,0.9496
1785,-0.1531
1786,0.9733
1787,0.9809
1788,-0.4215
1789,-0.4215
1790,-0.4215
1791,-0.9928
1792,-0.9654
1793,-0.8876
1794,0.9826
1795,0.0
1796,-0.9803
1797,-0.9803
1798,0.983
1799,0.9869
1800,0.0
1801,0.0
1802,-0.7688
1803,-0.7688
1804,-0.7688
1805,0.0772
1806,0.8834
1807,0.0
1808,0.9826
1809,0.4767
1810,-0.9538
1811,0.7506
1812,0.9464
1813,-0.7579
1814,-0.9538
1815,0.8641
1816,-0.8381
1817,-0.9274
1818,-0.9144
1819,-0.9349
1820,0.431
1821,0.431
1822,-0.9493
1823,-0.9493
1824,-0.9493
1825,0.9468
1826,0.9468
1827,0.8834
1828,0.9468
1829,0.0
1830,-0.9382
